add,sub,multiply_plain,rotate_rows,negate,multiply,Depth,Multiplicative Depth,execution_time (s),Remaining_noise_budget
2,2,0,0,0,2,3,1,0.457,328
7,0,0,0,0,8,4,2,1.507,295
6,4,0,0,0,5,4,2,1.091,296
3,2,0,0,0,4,4,2,0.807,296
14,8,0,0,0,9,5,2,2.025,295
4,3,0,0,0,2,4,1,0.530,327
14,6,0,0,0,5,6,1,1.333,327
1,1,0,0,0,1,2,1,0.245,328
10,5,0,0,0,4,5,1,1.048,327
6,2,0,0,0,3,5,2,0.719,296
5,0,0,0,0,10,4,2,1.785,295
3,2,0,0,0,2,4,1,0.482,328
2,2,0,0,0,2,3,1,0.457,328
3,2,0,0,0,2,4,1,0.482,328
11,6,0,0,0,7,7,2,1.579,295
3,2,0,0,0,2,3,1,0.481,327
10,0,0,0,0,21,5,4,3.704,230
16,7,0,0,0,6,6,1,1.548,327
5,4,0,0,0,5,4,2,1.068,296
9,4,0,0,0,2,4,1,0.674,327
6,0,0,0,0,9,4,3,1.648,263
2,1,0,0,0,2,3,2,0.432,296
3,0,0,0,0,0,2,0,0.099,360
25,9,0,0,0,7,8,2,1.995,296
37,0,0,0,0,26,6,4,5.106,229
7,0,0,0,0,4,4,2,0.860,295
3,2,0,0,0,3,4,2,0.644,296
4,3,0,0,0,2,4,1,0.530,328
5,4,0,0,0,5,6,2,1.067,295
8,0,0,0,0,5,4,2,1.042,296
2,2,0,0,0,1,3,1,0.293,328
2,1,0,0,0,2,3,1,0.433,328
11,6,0,0,0,7,6,2,1.583,296
16,9,0,0,0,10,6,2,2.272,295
12,10,0,0,0,10,14,5,2.171,198
2,1,0,0,0,2,3,1,0.433,328
3,2,0,0,0,3,4,2,0.644,296
10,4,0,0,0,5,5,1,1.189,327
5,5,0,0,0,5,8,3,1.090,264
2,2,0,0,0,3,4,1,0.621,327
2,2,0,0,0,3,3,1,0.621,327
5,3,0,0,0,3,5,1,0.717,327
4,2,0,0,0,3,4,1,0.670,327
4,0,0,0,0,3,3,2,0.621,295
3,2,0,0,0,2,4,1,0.481,328
6,2,0,0,0,3,5,1,0.717,327
7,7,0,0,0,8,12,4,1.672,230
13,4,0,0,0,8,7,2,1.748,295
4,0,0,0,0,3,3,2,0.621,296
7,6,0,0,0,4,5,1,0.998,327
1,2,0,0,0,2,3,1,0.432,328
2,2,0,0,0,2,3,1,0.457,328
6,5,0,0,0,4,4,1,0.953,327
25,10,0,0,0,7,8,2,1.994,295
17,9,0,0,0,3,6,1,1.148,327
6,5,0,0,0,6,5,2,1.279,296
11,6,0,0,0,7,6,2,1.583,296
6,0,0,0,0,7,5,3,1.322,264
11,6,0,0,0,8,5,1,1.749,327
2,1,0,0,0,2,3,1,0.432,328
20,10,0,0,0,6,7,2,1.715,296
6,4,0,0,0,5,4,2,1.092,296
2,2,0,0,0,1,3,1,0.293,328
2,1,0,0,0,2,4,1,0.433,328
2,0,0,0,0,1,2,1,0.245,328
13,5,0,0,0,6,7,2,1.435,296
11,6,0,0,0,4,6,1,1.093,327
1,0,0,0,0,2,2,1,0.336,328
5,4,0,0,0,4,4,1,0.904,327
1,1,0,0,0,2,3,1,0.408,328
22,8,0,0,0,11,7,2,2.525,295
2,1,0,0,0,3,4,2,0.597,296
2,3,0,0,0,2,4,1,0.482,328
6,5,0,0,0,4,5,1,0.950,327
2,0,0,0,0,5,3,2,0.899,295
1,1,0,0,0,2,3,1,0.407,327
3,1,0,0,0,3,3,2,0.622,296
2,1,0,0,0,3,4,2,0.596,296
20,8,0,0,0,7,7,2,1.848,296
3,2,0,0,0,3,5,2,0.644,296
17,6,0,0,0,6,7,1,1.550,327
4,3,0,0,0,4,4,2,0.859,295
4,2,0,0,0,1,3,1,0.341,328
5,5,0,0,0,5,4,2,1.090,296
2,3,0,0,0,2,3,1,0.482,328
7,0,0,0,0,4,4,2,0.858,295
3,2,0,0,0,2,3,1,0.482,328
2,0,0,0,0,5,3,2,0.899,295
10,6,0,0,0,5,7,1,1.233,327
5,3,1,0,0,5,6,2,0.801,296
3,0,0,0,0,4,3,2,0.759,295
3,4,0,0,0,3,5,2,0.694,296
5,0,0,0,0,4,4,2,0.808,296
6,5,0,0,0,4,4,1,0.952,327
5,5,0,0,0,5,4,2,1.090,296
22,8,0,0,0,6,8,1,1.715,327
2,2,0,0,0,3,4,2,0.622,295
18,7,0,0,0,7,7,2,1.758,296
11,4,0,0,0,4,5,1,1.049,327
13,5,0,0,0,5,6,1,1.272,327
4,2,0,0,0,3,4,2,0.667,296
5,4,0,0,0,4,5,1,0.903,327
13,0,0,0,0,18,5,3,3.281,262
12,6,0,0,0,8,7,2,1.761,296
3,1,0,0,0,2,3,1,0.457,328
6,3,0,0,0,3,5,1,0.742,327
2,2,0,0,0,3,3,1,0.621,328
3,2,0,0,0,2,3,1,0.481,328
2,1,0,0,0,3,4,2,0.573,296
2,1,0,0,0,2,3,1,0.432,328
8,0,0,0,0,7,4,2,1.370,295
3,2,0,0,0,2,3,1,0.482,328
17,7,0,0,0,10,8,2,2.226,295
7,4,0,0,0,6,6,2,1.278,295
12,4,0,0,0,5,7,1,1.233,327
2,0,0,0,0,1,2,1,0.245,329
1,1,0,0,0,3,3,2,0.525,295
9,5,0,0,0,6,7,2,1.348,295
2,3,0,0,0,2,3,1,0.482,328
20,6,0,0,0,5,6,1,1.473,327
3,1,0,0,0,3,5,2,0.622,296
6,4,0,0,0,3,5,2,0.766,295
4,1,0,0,0,3,5,2,0.644,295
6,0,0,0,0,6,5,2,1.162,295
2,4,0,0,0,3,4,1,0.669,327
2,3,0,0,0,4,4,2,0.808,295
20,10,0,0,0,9,7,2,2.218,296
9,4,0,0,0,4,5,1,0.999,327
2,2,0,0,0,3,3,1,0.621,327
4,0,0,0,0,3,3,2,0.621,296
3,0,0,0,0,5,4,3,0.921,264
5,4,0,0,0,2,4,1,0.578,328
6,2,0,0,0,7,5,3,1.369,264
9,4,0,0,0,6,6,2,1.326,295
4,2,0,0,0,3,4,1,0.667,327
3,3,0,0,0,2,4,1,0.505,328
0,1,0,0,0,1,2,1,0.220,329
22,9,0,0,0,8,7,2,2.076,296
2,3,0,0,0,3,5,2,0.644,296
2,4,0,0,0,3,4,1,0.668,327
1,2,0,0,0,4,3,1,0.760,328
2,1,0,0,0,1,3,1,0.268,328
8,0,0,0,0,7,4,3,1.367,263
2,2,0,0,0,3,3,2,0.621,296
4,2,0,0,0,3,4,1,0.670,328
1,1,0,0,0,1,2,1,0.245,328
3,3,0,0,0,3,5,2,0.669,296
16,6,0,0,0,6,7,1,1.528,327
3,2,0,0,0,3,5,2,0.644,296
2,3,0,0,0,3,5,2,0.644,296
3,3,0,0,0,4,5,1,0.832,327
5,4,0,0,0,3,5,1,0.743,327
9,0,0,0,0,6,5,2,1.231,296
11,5,0,0,0,5,5,1,1.232,327
4,3,0,0,0,2,4,1,0.529,328
5,3,0,0,0,5,4,2,1.043,296
15,0,0,0,0,12,6,3,2.357,263
3,1,0,0,0,2,3,1,0.458,328
2,2,0,0,0,2,3,1,0.456,328
5,0,0,0,0,4,4,2,0.807,296
9,0,0,0,0,6,4,2,1.232,295
3,2,0,0,0,3,4,1,0.643,327
2,2,0,0,0,3,4,1,0.620,328
22,7,0,0,0,8,7,2,2.035,296
10,0,0,0,0,19,5,3,3.349,262
10,0,0,0,0,5,4,2,1.093,295
5,5,0,0,0,4,4,1,0.928,327
2,1,0,0,0,2,4,2,0.433,296
7,2,0,0,0,6,4,2,1.231,295
21,0,0,0,0,42,6,4,7.343,230
6,5,0,0,0,6,5,2,1.275,295
2,2,0,0,0,3,3,2,0.621,296
3,2,0,0,0,2,3,1,0.482,328
5,3,0,0,0,3,4,1,0.719,327
5,0,0,0,0,4,4,2,0.808,296
4,1,0,0,0,3,5,2,0.644,295
6,5,0,0,0,4,4,1,0.951,327
4,3,0,0,0,2,4,1,0.529,328
5,3,0,0,0,3,4,1,0.717,327
2,2,0,0,0,3,3,2,0.621,296
2,1,0,0,0,2,3,1,0.432,328
2,2,0,0,0,4,5,1,0.783,327
3,0,0,0,0,4,3,2,0.759,296
1,1,0,0,0,1,2,1,0.245,329
11,0,0,0,0,4,4,2,0.952,295
6,0,0,0,0,9,4,2,1.647,295
6,4,0,0,0,5,4,2,1.090,296
5,2,0,0,0,4,5,2,0.858,296
3,2,0,0,0,3,5,2,0.643,296
2,2,0,0,0,3,4,2,0.621,296
5,5,0,0,0,4,5,2,0.928,296
2,1,0,0,0,1,3,1,0.268,328
4,4,0,0,0,3,4,1,0.717,327
3,2,0,0,0,2,4,1,0.481,328
2,1,0,0,0,1,3,1,0.268,328
2,0,0,0,0,1,2,1,0.245,328
4,1,0,0,0,4,4,2,0.809,296
32,19,0,0,0,17,9,2,3.999,294
2,2,0,0,0,2,3,1,0.457,328
11,0,0,0,0,20,5,3,3.539,262
5,4,0,0,0,4,5,1,0.905,327
17,8,0,0,0,8,7,2,1.897,296
2,1,0,0,0,2,3,1,0.433,328
3,0,0,0,0,3,3,2,0.597,296
2,0,0,0,0,3,3,2,0.572,295
25,15,0,0,0,14,8,2,3.244,295
1,1,0,0,0,2,3,2,0.408,296
7,0,0,0,0,5,5,2,1.019,296
2,3,0,0,0,3,4,1,0.644,328
1,2,0,0,0,3,3,1,0.597,328
15,5,0,0,0,5,6,1,1.332,327
15,5,0,0,0,5,8,1,1.334,327
5,5,0,0,0,5,4,2,1.092,296
9,7,0,0,0,7,6,2,1.554,296
3,3,0,0,0,3,4,1,0.669,327
27,16,0,0,0,11,10,2,2.828,294
2,1,0,0,0,1,3,1,0.269,328
1,1,0,0,0,1,3,1,0.245,328
2,0,0,0,0,3,3,1,0.500,327
6,5,0,0,0,4,4,1,0.954,327
2,2,0,0,0,1,3,1,0.293,328
4,1,0,0,0,2,3,1,0.482,327
1,2,0,0,0,1,3,1,0.268,328
16,5,0,0,0,13,12,5,2.643,199
3,1,0,0,0,2,4,1,0.457,328
11,0,0,0,0,6,5,2,1.275,295
5,0,0,0,0,2,4,2,0.481,296
3,0,0,0,0,2,3,2,0.433,296
42,29,0,0,0,28,8,2,6.236,294
2,2,0,0,0,1,3,1,0.293,328
27,13,0,0,0,13,7,2,3.088,296
2,1,0,0,0,3,4,2,0.596,296
2,3,0,0,0,2,3,1,0.482,328
11,7,0,0,0,12,7,2,2.407,295
3,0,0,0,0,4,4,2,0.760,295
1,2,0,0,0,2,3,1,0.433,328
6,0,0,0,0,9,4,3,1.649,263
6,3,0,0,0,2,4,1,0.577,327
3,2,0,0,0,2,4,1,0.482,328
3,3,0,0,0,3,5,1,0.668,327
34,18,0,0,0,17,12,3,4.017,262
3,2,0,0,0,2,4,1,0.481,328
14,7,0,0,0,4,5,1,1.189,327
13,4,0,0,0,8,6,2,1.751,296
3,3,0,0,0,2,4,1,0.504,327
9,4,0,0,0,6,6,2,1.329,296
13,7,0,0,0,9,7,2,1.962,295
2,0,0,0,0,2,3,2,0.408,296
22,9,0,0,0,7,7,1,1.908,326
28,14,0,0,0,11,7,2,2.807,296
2,1,0,0,0,1,3,1,0.268,328
3,2,0,0,0,3,5,2,0.643,296
3,2,0,0,0,2,3,1,0.481,328
6,0,0,0,0,5,4,3,0.999,263
24,0,0,0,0,39,6,4,6.915,230
9,6,0,0,0,5,6,1,1.210,327
7,4,0,0,0,4,4,1,0.952,327
4,3,0,0,0,4,4,1,0.857,327
6,0,0,0,0,9,4,3,1.648,263
2,2,0,0,0,3,3,1,0.621,327
20,5,0,0,0,7,8,1,1.758,327
5,5,0,0,0,5,4,2,1.089,296
2,2,0,0,0,3,3,2,0.621,296
21,21,0,0,0,21,6,3,4.422,263
17,7,0,0,0,5,8,1,1.411,327
3,3,0,0,0,3,5,2,0.670,296
9,4,0,0,0,6,5,1,1.328,327
4,0,0,0,0,3,3,2,0.621,295
36,0,0,0,0,15,8,3,3.345,262
2,2,0,0,0,2,4,1,0.457,328
22,11,0,0,0,11,8,2,2.616,295
5,5,0,0,0,5,4,2,1.088,296
2,1,0,0,0,2,4,2,0.433,296
22,11,0,0,0,6,8,1,1.795,326
22,9,0,0,0,7,7,1,1.908,327
2,2,0,0,0,3,5,2,0.621,296
8,4,0,0,0,5,6,2,1.139,296
5,2,0,0,0,4,4,1,0.858,327
1,0,0,0,0,4,3,2,0.710,295
8,0,0,0,0,8,5,3,1.530,264
14,5,0,0,0,6,6,2,1.466,296
6,4,0,0,0,5,4,2,1.092,296
17,10,0,0,0,3,6,1,1.156,327
4,3,0,0,0,4,4,1,0.859,327
2,2,0,0,0,3,5,1,0.621,328
12,10,0,0,0,12,7,2,2.504,295
16,5,0,0,0,6,7,2,1.504,296
8,5,0,0,0,6,7,2,1.328,295
19,6,0,0,0,7,7,1,1.758,327
16,6,0,0,0,5,6,1,1.363,327
18,7,0,0,0,9,7,2,2.085,296
7,4,0,0,0,3,6,1,0.788,327
5,2,0,0,0,1,4,1,0.365,328
9,0,0,0,0,7,5,2,1.394,295
6,0,0,0,0,9,5,3,1.646,262
15,0,0,0,0,16,5,3,2.984,262
29,8,0,0,0,7,9,1,2.043,327
2,3,0,0,0,2,4,1,0.481,328
3,2,0,0,0,2,5,2,0.481,296
3,4,0,0,0,3,5,1,0.694,327
3,2,0,0,0,3,5,2,0.644,296
6,1,0,0,0,4,4,2,0.858,296
7,6,0,0,0,6,5,2,1.324,295
3,0,0,0,0,4,3,2,0.758,296
5,4,0,0,0,4,4,1,0.904,327
3,3,0,0,0,3,4,1,0.669,328
10,5,0,0,0,5,5,1,1.209,327
21,6,0,0,0,5,7,1,1.483,327
2,1,0,0,0,2,3,2,0.433,296
2,0,0,0,0,3,3,2,0.572,296
2,2,0,0,0,2,3,1,0.457,328
2,2,0,0,0,3,3,2,0.621,296
2,2,0,0,0,3,3,2,0.621,296
2,0,0,0,0,1,2,1,0.245,329
5,4,0,0,0,4,4,2,0.904,296
2,2,0,0,0,3,4,2,0.621,297
18,6,0,0,0,5,6,1,1.412,327
6,5,0,0,0,4,4,1,0.954,327
7,3,0,0,0,3,5,1,0.765,327
3,2,0,0,0,3,4,2,0.644,296
4,2,0,0,0,3,4,1,0.669,327
5,0,0,0,0,4,4,2,0.807,296
16,6,0,0,0,5,7,2,1.366,296
3,0,0,0,0,4,3,2,0.760,295
1,2,0,0,0,1,3,1,0.268,328
3,2,0,0,0,2,3,1,0.482,328
11,0,0,0,0,20,5,3,3.539,262
4,4,0,0,0,4,5,2,0.881,296
14,5,0,0,0,6,7,1,1.478,327
2,1,0,0,0,2,3,1,0.432,328
8,0,0,0,0,7,4,3,1.368,263
2,3,0,0,0,2,4,1,0.482,328
13,7,0,0,0,6,8,2,1.492,295
6,3,0,0,0,6,5,2,1.231,296
6,5,0,0,0,4,4,1,0.952,327
12,7,0,0,0,5,6,2,1.301,296
3,0,0,0,0,4,3,2,0.759,296
6,5,0,0,0,4,5,1,0.952,327
2,1,0,0,0,1,3,1,0.268,328
2,0,0,0,0,5,3,2,0.899,295
13,4,0,0,0,8,7,2,1.748,295
2,2,0,0,0,2,4,1,0.457,328
18,9,0,0,0,8,7,2,1.986,296
8,5,0,0,0,4,6,2,1.001,296
5,4,0,0,0,4,4,1,0.904,327
22,7,0,0,0,7,7,2,1.858,296
28,8,0,0,0,8,8,2,2.198,296
3,0,0,0,0,4,4,1,0.760,327
3,2,0,0,0,3,5,2,0.643,296
6,0,0,0,0,5,4,2,0.997,295
5,1,0,0,0,5,4,1,0.998,327
4,3,0,0,0,3,5,2,0.694,296
2,2,0,0,0,3,4,2,0.622,296
3,1,0,0,0,3,3,2,0.621,296
2,2,0,0,0,3,3,2,0.622,296
2,2,0,0,0,2,3,1,0.457,328
13,6,0,0,0,8,6,2,1.792,296
1,2,0,0,0,2,3,1,0.432,328
4,1,0,0,0,2,3,1,0.481,328
8,0,0,0,0,7,4,2,1.368,295
3,2,0,0,0,2,4,1,0.482,328
2,3,0,0,0,5,7,3,0.973,263
13,9,0,0,0,9,5,2,2.012,296
20,7,0,0,0,6,7,2,1.653,296
6,4,0,0,0,5,4,2,1.091,295
4,3,0,0,0,3,5,2,0.667,296
9,6,0,0,0,4,5,1,1.049,327
5,1,0,0,0,3,4,2,0.668,296
18,4,0,0,0,11,7,1,2.338,327
16,6,0,0,0,6,6,2,1.526,296
18,8,0,0,0,8,8,2,1.946,295
4,0,0,0,0,3,3,2,0.621,295
39,14,0,0,0,12,8,2,3.220,295
45,24,0,0,0,20,10,2,4.931,295
10,5,0,0,0,7,6,2,1.538,296
4,0,0,0,0,3,3,2,0.620,296
2,2,0,0,0,2,4,1,0.457,327
21,8,0,0,0,10,9,2,2.356,295
4,0,0,0,0,3,4,2,0.621,295
2,2,0,0,0,2,3,1,0.456,328
21,9,0,0,0,9,8,2,2.217,296
31,9,0,0,0,8,8,2,2.283,296
21,6,0,0,0,9,8,2,2.129,296
19,9,0,0,0,9,8,2,2.158,296
3,3,0,0,0,3,5,2,0.668,296
2,1,0,0,0,1,4,1,0.268,328
3,2,0,0,0,2,3,1,0.482,328
2,1,0,0,0,2,3,1,0.432,328
13,8,0,0,0,10,6,2,2.150,295
10,4,0,0,0,6,6,2,1.351,296
2,1,0,0,0,3,4,1,0.596,328
15,9,0,0,0,11,6,2,2.384,295
2,1,0,0,0,2,3,1,0.432,328
3,4,0,0,0,3,4,2,0.694,296
7,4,0,0,0,3,5,1,0.788,327
2,0,0,0,0,2,3,1,0.408,328
2,1,0,0,0,2,4,1,0.433,328
5,0,0,0,0,4,4,2,0.808,296
2,2,0,0,0,2,4,1,0.458,328
1,1,0,0,0,1,2,1,0.245,328
12,7,0,0,0,6,5,1,1.468,327
3,1,0,0,0,4,4,2,0.782,296
3,2,0,0,0,2,3,1,0.481,328
24,10,0,0,0,8,9,2,2.137,296
5,3,0,0,0,5,6,2,1.042,295
1,2,0,0,0,2,3,1,0.434,328
11,5,0,0,0,9,7,2,1.885,296
41,10,0,0,0,10,10,2,2.887,296
2,2,0,0,0,3,3,2,0.621,296
2,2,0,0,0,2,3,2,0.456,296
2,3,0,0,0,2,3,1,0.482,328
2,3,0,0,0,2,4,1,0.482,327
6,5,0,0,0,4,4,1,0.953,327
3,2,0,0,0,2,4,1,0.482,328
4,3,0,0,0,4,4,1,0.857,327
4,3,0,0,0,4,4,1,0.856,327
1,0,0,0,0,2,2,1,0.385,328
11,5,0,0,0,9,5,2,1.891,294
2,2,0,0,0,1,3,1,0.293,328
2,2,0,0,0,2,3,1,0.457,328
18,6,0,0,0,6,7,1,1.572,327
3,2,0,0,0,2,4,1,0.482,328
7,4,0,0,0,4,5,1,0.951,327
2,2,0,0,0,3,3,2,0.621,296
2,2,0,0,0,2,3,1,0.457,328
35,9,0,0,0,10,10,2,2.696,295
3,2,0,0,0,3,4,1,0.645,327
5,0,0,0,0,3,4,2,0.643,296
12,9,0,0,0,10,7,2,2.156,295
4,0,0,0,0,3,3,2,0.620,295
3,3,0,0,0,3,5,1,0.668,327
2,1,0,0,0,1,3,1,0.268,328
10,4,0,0,0,6,6,2,1.350,296
4,3,0,0,0,4,4,1,0.859,327
13,5,0,0,0,5,7,1,1.270,327
8,4,0,0,0,3,4,1,0.815,328
12,8,0,0,0,9,6,2,1.964,295
7,4,0,0,0,4,4,1,0.951,327
5,4,0,0,0,4,4,1,0.903,327
22,8,0,0,0,8,7,1,2.045,326
1,1,0,0,0,3,3,2,0.571,296
3,2,0,0,0,3,4,1,0.643,327
8,5,0,0,0,4,5,1,0.999,327
14,0,0,0,0,9,5,3,1.830,264
14,9,0,0,0,8,5,1,1.873,326
11,0,0,0,0,20,5,3,3.540,262
7,0,0,0,0,6,4,2,1.179,295
14,8,0,0,0,9,5,2,2.016,295
2,2,0,0,0,2,4,1,0.457,328
20,7,0,0,0,8,7,2,1.986,296
11,0,0,0,0,8,5,2,1.604,295
3,2,0,0,0,3,4,2,0.643,296
2,2,0,0,0,2,4,2,0.457,296
6,0,0,0,0,9,4,3,1.647,264
6,5,0,0,0,4,4,1,0.953,327
14,9,0,0,0,8,5,1,1.871,327
4,2,0,0,0,3,4,2,0.668,296
12,9,0,0,0,12,6,3,2.480,264
2,1,0,0,0,4,3,1,0.666,327
15,7,0,0,0,6,6,1,1.533,327
1,2,0,0,0,1,3,1,0.268,328
3,2,0,0,0,2,3,1,0.481,328
2,2,0,0,0,1,3,1,0.293,328
9,0,0,0,0,6,4,2,1.232,295
18,7,0,0,0,7,7,1,1.757,327
5,3,0,0,0,5,5,2,1.042,296
3,2,0,0,0,4,5,2,0.807,296
2,2,0,0,0,1,3,1,0.293,328
4,1,0,0,0,2,3,1,0.481,328
11,4,0,0,0,6,6,2,1.372,296
3,2,0,0,0,3,5,1,0.644,328
11,0,0,0,0,20,5,3,3.535,262
2,0,0,0,0,3,3,1,0.500,327
23,0,0,0,0,40,6,5,7.047,198
3,1,0,0,0,3,4,1,0.622,328
4,3,0,0,0,4,4,1,0.859,328
1,0,0,0,0,2,2,1,0.385,328
21,8,0,0,0,6,9,2,1.703,296
3,2,0,0,0,2,3,1,0.481,328
1,1,0,0,0,2,3,1,0.408,328
3,3,0,0,0,3,4,2,0.669,296
5,0,0,0,0,3,4,2,0.643,296
4,0,0,0,0,3,4,2,0.621,296
1,2,0,0,0,3,3,1,0.597,328
21,21,0,0,0,21,6,3,4.411,263
10,6,0,0,0,4,7,2,1.071,296
1,1,0,0,0,2,3,1,0.385,328
1,1,0,0,0,1,3,1,0.245,328
5,4,0,0,0,4,4,1,0.904,327
8,6,0,0,0,6,5,2,1.349,296
20,14,0,0,0,17,7,2,3.496,295
2,2,0,0,0,2,5,2,0.457,296
3,0,0,0,0,4,4,2,0.760,295
1,1,0,0,0,2,3,1,0.407,328
5,5,0,0,0,5,10,3,1.090,263
26,15,0,0,0,14,6,2,3.291,295
3,2,0,0,0,2,3,1,0.481,328
3,0,0,0,0,4,3,1,0.761,327
4,4,0,0,0,5,6,2,1.041,295
6,4,0,0,0,5,4,2,1.092,296
5,2,0,0,0,6,4,2,1.180,295
19,7,0,0,0,6,6,2,1.623,296
20,6,0,0,0,6,7,1,1.622,327
2,1,0,0,0,4,3,1,0.760,328
17,8,0,0,0,8,7,2,1.920,296
4,3,0,0,0,3,4,2,0.694,296
5,4,0,0,0,2,4,1,0.578,327
3,0,0,0,0,4,3,2,0.760,296
5,0,0,0,0,2,3,1,0.482,327
2,2,0,0,0,2,4,2,0.457,296
4,3,0,0,0,4,4,1,0.856,327
10,5,0,0,0,8,6,2,1.693,296
2,2,0,0,0,2,3,1,0.457,328
5,0,0,0,0,3,4,2,0.643,296
1,1,0,0,0,2,3,2,0.408,296
6,4,0,0,0,5,4,2,1.091,296
0,1,0,0,0,1,2,1,0.196,327
13,5,0,0,0,5,6,1,1.277,327
13,9,0,0,0,9,5,2,2.034,296
2,1,0,0,0,3,3,1,0.596,328
2,2,0,0,0,3,4,2,0.621,296
10,6,0,0,0,6,5,1,1.387,327
9,0,0,0,0,6,4,2,1.228,295
2,2,0,0,0,1,3,1,0.293,328
1,1,0,0,0,1,2,1,0.245,329
2,2,0,0,0,3,4,1,0.622,328
9,5,0,0,0,8,5,2,1.666,296
4,3,0,0,0,3,6,1,0.694,327
1,1,0,0,0,1,3,1,0.245,329
2,2,0,0,0,3,3,1,0.621,327
19,8,0,0,0,6,8,2,1.642,296
9,7,0,0,0,6,7,2,1.388,296
2,2,0,0,0,3,3,1,0.620,328
14,9,0,0,0,8,5,1,1.893,327
2,2,0,0,0,2,3,1,0.457,328
3,1,0,0,0,1,3,1,0.294,328
4,3,0,0,0,2,4,1,0.530,328
7,8,0,0,0,6,7,2,1.374,295
2,1,0,0,0,2,3,1,0.432,328
12,4,0,0,0,4,6,2,1.069,296
2,0,0,0,0,1,2,1,0.245,328
10,4,0,0,0,7,6,2,1.510,296
9,2,0,0,0,4,6,1,0.952,328
14,9,0,0,0,9,8,2,2.032,295
16,0,0,0,0,5,6,2,1.234,295
2,2,0,0,0,2,4,1,0.457,328
3,0,0,0,0,4,3,2,0.760,296
10,0,0,0,0,21,5,4,3.680,230
4,3,0,0,0,4,4,1,0.858,327
11,4,0,0,0,2,5,1,0.722,327
25,11,0,0,0,7,7,2,2.025,296
6,4,0,0,0,5,5,2,1.092,295
4,3,0,0,0,4,4,2,0.857,296
3,2,0,0,0,2,4,1,0.482,328
25,9,0,0,0,24,9,3,4.724,264
29,16,0,0,0,11,8,2,2.886,295
4,3,0,0,0,3,5,2,0.694,296
4,0,0,0,0,4,4,2,0.783,296
7,0,0,0,0,8,4,3,1.506,264
2,1,0,0,0,2,3,2,0.433,296
8,4,0,0,0,3,4,1,0.814,327
14,6,0,0,0,4,7,1,1.162,327
1,1,0,0,0,2,3,1,0.408,328
3,2,0,0,0,3,4,2,0.644,296
5,3,0,0,0,3,4,1,0.719,327
6,0,0,0,0,3,4,2,0.669,296
14,8,1,0,0,10,8,3,1.879,277
3,2,0,0,0,4,5,2,0.807,296
8,0,0,0,0,7,4,2,1.369,295
6,5,0,0,0,4,4,1,0.952,327
11,5,0,0,0,5,5,2,1.235,296
4,0,0,0,0,2,4,2,0.457,296
2,1,0,0,0,2,3,1,0.432,328
14,7,0,0,0,7,7,1,1.667,327
3,2,0,0,0,2,3,1,0.481,327
3,2,0,0,0,2,3,1,0.482,328
4,0,0,0,0,3,3,2,0.621,296
3,3,0,0,0,3,5,2,0.670,296
9,4,0,0,0,4,6,1,0.999,327
5,6,0,0,0,6,5,2,1.278,296
5,0,0,0,0,2,3,1,0.482,327
32,17,0,0,0,16,7,2,3.781,295
3,2,0,0,0,4,4,1,0.809,327
8,0,0,0,0,7,4,2,1.367,295
2,2,0,0,0,2,4,1,0.457,328
2,1,0,0,0,2,3,1,0.433,327
9,5,0,0,0,8,5,2,1.667,296
2,3,0,0,0,2,3,1,0.481,328
11,0,0,0,0,20,5,4,3.558,230
15,0,0,0,0,16,5,3,2.987,262
8,3,0,0,0,5,5,2,1.117,296
1,2,0,0,0,4,3,1,0.760,327
4,0,0,0,0,3,3,1,0.621,327
2,2,0,0,0,1,4,1,0.293,328
8,0,0,0,0,7,4,3,1.368,263
12,0,0,0,0,5,5,2,1.137,295
14,0,0,0,0,7,5,2,1.514,295
9,4,0,0,0,4,6,1,1.002,327
16,9,0,0,0,11,6,2,2.406,296
2,1,0,0,0,4,3,1,0.761,327
6,5,0,0,0,4,5,2,0.953,296
10,0,0,0,0,5,4,2,1.091,296
2,0,0,0,0,1,2,1,0.245,328
3,0,0,0,0,2,3,2,0.432,296
3,4,0,0,0,4,6,2,0.858,296
6,4,0,0,0,5,4,2,1.090,296
3,1,0,0,0,1,3,1,0.293,328
21,7,0,0,0,7,6,2,1.849,296
4,5,0,0,0,4,6,2,0.903,296
6,5,0,0,0,4,5,2,0.953,296
10,5,0,0,0,6,7,2,1.372,296
30,18,0,0,0,15,9,3,3.600,264
2,2,0,0,0,1,3,1,0.293,328
6,7,0,0,0,6,5,2,1.327,296
4,2,0,0,0,3,4,2,0.668,296
3,1,0,0,0,2,3,1,0.457,328
2,1,0,0,0,4,4,1,0.665,327
5,4,0,0,0,4,6,1,0.902,327
2,2,0,0,0,2,3,1,0.456,328
3,0,0,0,0,3,4,2,0.597,295
4,3,0,0,0,3,6,2,0.693,296
5,6,0,0,0,4,5,2,0.952,296
4,0,0,0,0,3,3,2,0.621,296
67,24,0,0,0,24,8,2,6.049,294
19,7,0,0,0,4,8,1,1.297,327
2,0,0,0,0,1,2,1,0.245,328
4,0,0,0,0,4,4,2,0.781,296
7,4,0,0,0,5,5,1,1.115,327
27,16,0,0,0,14,7,2,3.315,296
2,1,0,0,0,2,3,1,0.432,328
13,0,0,0,0,18,5,3,3.263,262
15,8,0,0,0,4,7,1,1.227,327
1,0,0,0,0,2,2,1,0.385,328
